lgd_state_id,lgd_district_id,inltmigrantstotal,inltmigrationrate,inltmigrationshare,instmigrantstotal,instmigrationrate,instmigrationshare,outltmigrantstotal,outltmigrationrate,outltmigrationshare,outstmigrantstotal,outstmigrationrate,outstmigrationshare
06,619,8185802,.0114471,.0014581000432372,10900000,.0267736,.00257009989582,8185802,.0038318001,.0004880999913439,10900000,.00051109999,.0000490999991598
06,701,8185802,.0055419002,.0003400656814322,10900000,.0077891001,.0003601635181209,8185802,.0074354,.000456227629307,10900000,.0013285,.0000614306208387
07,077,8185802,.045251898,.0032190999481827,10900000,.2172132,.0116446996107697,8185802,.0029575001,.0002104000013787,10900000,.000039300001,2.10999996852e-06
07,078,8185802,.0154159,.0032190999481827,10900000,.073997602,.0116446996107697,8185802,.0010075,.0002104000013787,10900000,.0000134,2.10999996852e-06
07,079,8185802,.18556599,.0032190999481827,10900000,.89073253,.0116446996107697,8185802,.012128,.0002104000013787,10900000,.00016130001,2.10999996852e-06
07,080,8185802,.0296754,.0032190999481827,10900000,.14244451,.0116446996107697,8185802,.0019395,.0002104000013787,10900000,.0000258,2.10999996852e-06
07,081,8185802,.0117554,.0032190999481827,10900000,.056426801,.0116446996107697,8185802,.00076829997,.0002104000013787,10900000,.0000102,2.10999996852e-06
07,082,8185802,.0072066002,.0032190999481827,10900000,.0345922,.0116446996107697,8185802,.00047100001,.0002104000013787,10900000,6.2600002e-06,2.10999996852e-06
07,083,8185802,.0096455999,.0032190999481827,10900000,.0462997,.0116446996107697,8185802,.00063040003,.0002104000013787,10900000,8.3799996e-06,2.10999996852e-06
07,084,8185802,.0114922,.0032190999481827,10900000,.055163499,.0116446996107697,8185802,.00075110001,.0002104000013787,10900000,9.9899999e-06,2.10999996852e-06
07,085,8185802,.0103612,.0032190999481827,10900000,.049734801,.0116446996107697,8185802,.00067719998,.0002104000013787,10900000,9.0100002e-06,2.10999996852e-06
08,086,8185802,.0061635999,.0019450000254437,10900000,.0044960999,.0010691999923438,8185802,.007555,.002383999992162,10900000,.0039851,.000947599997744
08,087,8185802,.0083371,.0037420999724418,10900000,.003278,.0011087999446318,8185802,.0059034,.0026497000362724,10900000,.0034602999,.0011704999487847
08,088,8185802,.0023032001,.0005058000097051,10900000,.0012764001,.0002111999929184,8185802,.0037348,.0008201000164263,10900000,.035679199,.0059042000211775
08,089,8185802,.0044948002,.0006713999900967,10900000,.0107426,.0012093000113964,8185802,.0047921999,.0007157999789342,10900000,.000095199997,.0000106999996206
08,090,8185802,.0026062001,.0008290000259876,10900000,.0009559,.0002290999982506,8185802,.0041373,.0013160000089556,10900000,.0125169,.0030004000291228
08,091,8185802,.0040835999,.0012713000178337,10900000,.00064699998,.0001518000062788,8185802,.0074570999,.0023215999826789,10900000,.00073159998,.0001715999969747
08,092,8185802,.0063411999,.0018658000044525,10900000,.006416,.0014226000057533,8185802,.0056730998,.0016692000208423,10900000,.0043346002,.0009610999841243
08,093,8185802,.0048795999,.001409100019373,10900000,.0096928999,.0021093999966979,8185802,.0060681999,.0017523999558762,10900000,.0025581,.0005566999898292
08,094,8185802,.0075452002,.0010239999974146,10900000,.0096610999,.000988099956885,8185802,.0042236,.000573199999053,10900000,.0013876,.0001419000036549
08,095,8185802,.0034947,.0006593000143766,10900000,.0026827999,.0003813999937847,8185802,.0031858999,.0006010999786668,10900000,.0010363,.0001473000011174
08,096,8185802,.0046156999,.0011500000255182,10900000,.0026217999,.0004923000233248,8185802,.0089621004,.0022330000065267,10900000,.023700301,.0044501000083983
08,097,8185802,.0038129999,.0007612999761477,10900000,.00060309999,.0000906999994186,8185802,.0045037,.0008991999784485,10900000,.0093051,.0014000999508426
08,098,8185802,.0068311999,.0010068999836221,10900000,.0017333,.0001924999960465,8185802,.0042114002,.0006207000114955,10900000,.0076631,.0008512000204064
08,099,8185802,.0050542001,.0008573000086471,10900000,.0019807001,.0002532000071369,8185802,.0034256999,.0005811000009999,10900000,.022453699,.0028703000862151
08,100,8185802,.0192909,.0046406001783907,10900000,.0231592,.0041983998380601,8185802,.0090736002,.0021826999727637,10900000,.012754,.0023121000267565
08,101,8185802,.0144819,.0031397000420839,10900000,.0056182002,.0009179000044242,8185802,.0087278998,.0018921999726444,10900000,.022990299,.0037561999633908
08,102,8185802,.0069460999,.0056226998567581,10900000,.0084480001,.0051533998921514,8185802,.0052709002,.0042666997760534,10900000,0,0
08,103,8185802,.0093205003,.0007627999875695,10900000,.0081866002,.0005049000028521,8185802,.0045372001,.0003713000041898,10900000,.016941801,.0010449000401422
08,104,8185802,.0052665002,.0011764999944717,10900000,.0019023,.0003202999942005,8185802,.0064877998,.0014493999769911,10900000,.0009246,.0001557000068715
08,105,8185802,.0059286002,.0010219999821857,10900000,.0048843999,.0006345000001602,8185802,.0060751,.0010472999420017,10900000,.027874799,.0036212999839336
08,106,8185802,.0090597002,.0023652000818402,10900000,.0014906001,.000293299992336,8185802,.0088398997,.0023078001104295,10900000,.0043330002,.0008524999720976
08,107,8185802,.0044451002,.0020022001117468,10900000,.004714,.0016001999611035,8185802,.0069146999,.0031145999673754,10900000,.0021593,.0007329999934882
08,108,8185802,.0040918998,.0007289000204764,10900000,.0001801,.0000242000005528,8185802,.0055416999,.0009871999500319,10900000,.00099169998,.000133099994855
08,109,8185802,.0127113,.0030296000186354,10900000,.022864601,.0041068000718951,8185802,.0071326001,.001700000022538,10900000,.0017371,.0003119999892078
08,110,8185802,.0037748001,.0015252999728546,10900000,.0011042,.000336299999617,8185802,.0072880001,.0029450000729412,10900000,.017020199,.0051829000003636
08,111,8185802,.0052808002,.0013144999975339,10900000,.0033622,.0006306999712251,8185802,.0116132,.0028907000087202,10900000,.0023451,.0004399000026751
08,112,8185802,.007925,.0011197000276297,10900000,.0028733001,.0003059000009671,8185802,.0048199999,.0006810000049882,10900000,.0139452,.001484900014475
08,113,8185802,.0038771001,.0006325999856927,10900000,.00094890001,.0001167000009445,8185802,.0072785998,.0011874999618158,10900000,.00077480002,.0000952999980655
08,114,8185802,.0059965998,.0019612999167293,10900000,.0021629999,.0005330999847502,8185802,.0088959998,.0029096000362188,10900000,.00058709999,.0001446999958716
08,115,8185802,.0085348003,.0010804999619722,10900000,.0043807998,.0004180000105407,8185802,.0065911999,.0008345000096597,10900000,.0054219998,.0005172999808565
08,116,8185802,.0058261999,.0010116000194103,10900000,.0010777001,.0001409999968018,8185802,.0053555002,.0009298999793828,10900000,.000076099997,9.95000027615e-06
08,117,8185802,.0055260002,.0020713999401778,10900000,.002965,.0008375999750569,8185802,.0056423,.0021150000393391,10900000,.0149796,.0042314999736845
08,629,8185802,.0062187999,.0006593000143766,10900000,.0047741001,.0003813999937847,8185802,.0056694001,.0006010999786668,10900000,.001844,.0001473000011174
09,118,8185802,.0033588,.0018130999524146,10900000,.0014307,.0005820000078529,8185802,.0070195999,.0037893000990152,10900000,.0022461,.0009136999724433
09,119,8185802,.0057585002,.0025845000054687,10900000,.0013071999,.0004420999903232,8185802,.0087734004,.0039376001805067,10900000,.0035057999,.0011856999481097
09,120,8185802,.0027437001,.001995800063014,10900000,.0034922999,.0019144000252709,8185802,.0073219002,.0053260000422597,10900000,.0001082,.0000593000004301
09,121,,,0,,,0,8185802,.0028142999,.000824399990961,10900000,.0081623998,.0018018999835476
09,122,8185802,.0043919999,.0007401999901049,10900000,.0019512,.0002477999951225,8185802,.0043645999,.0007356000132859,10900000,.00058290001,.0000740000032238
09,123,8185802,.0014227,.0008018999942578,10900000,.0012532,.0005322999786586,8185802,.0083406996,.0047011999413371,10900000,.0066896998,.0028415000997484
09,124,8185802,.0078622997,.0012515999842435,10900000,.0021202001,.000254299986409,8185802,.0089710001,.0014280000468716,10900000,.0032005,.000383900012821
09,125,8185802,.0011477,.000488999998197,10900000,.0032754999,.0010516999755055,8185802,.0019803999,.0008438000222668,10900000,.018115001,.0058165001682937
09,126,8185802,.0008491,.0003360999980941,10900000,.00063580001,.0001896000030683,8185802,.0092794001,.0036726000253111,10900000,.0075436998,.0022499999031425
09,127,8185802,.0013204,.0003465999907348,10900000,.0018214,.0003603000077419,8185802,.0026330999,.0006911000236869,10900000,.047404099,.0093769999220967
09,128,8185802,.0019545001,.0004296000115573,10900000,.0038381,.000635800010059,8185802,.011008,.0024198000319302,10900000,.016519001,.0027364999987185
09,129,8185802,.0021081001,.0008396999910474,10900000,.0016711,.0005015999777243,8185802,.0025946,.001033499953337,10900000,.0097439997,.0029249999206513
09,130,8185802,.0030708001,.001668700017035,10900000,.0029126001,.0011928000021726,8185802,.0052028,.0028272999916226,10900000,.0080821002,.0033098000567406
09,131,8185802,.002601,.0007831000257283,10900000,.0016243,.0003685000119731,8185802,.0081970999,.0024679000489414,10900000,.0159618,.0036214999854565
09,132,8185802,.0016105,.0007244999869727,10900000,.0010865,.0003684000112116,8185802,.0057637002,.0025929999537766,10900000,.0046708002,.0015835999511182
09,133,8185802,.0019500999,.0008770999847911,10900000,.0010059,.0003410000063013,8185802,.0059666,.0026837000623345,10900000,.0157468,.0053376001305878
09,134,8185802,.0042400998,.0018124999478459,10900000,.0008403,.0002706999948714,8185802,.0094004003,.0040183998644352,10900000,0,0
09,135,8185802,.0020612001,.0004917000187561,10900000,.0022297001,.0004007999959867,8185802,.0024287,.0005793999880552,10900000,.0056782998,.0010207999730483
